"ORIG_RT","ORIG_AMT","ORIG_TRM","OLTV","OCLTV","NUM_BO","DTI","CSCORE_B","NUM_UNIT","LAST_RT","Loan.Age","Adj.Month.To.Mat","CSCORE_MN","loan_month","first_month","cluster"
3,11.8635823365834,6,79,79,2,30,766,1,3,0.0666666666666667,178,707,184,2,1
4.5,12.0197430673387,12,90,90,1,36,742,1,4.5,0.0333333333333333,358,742,366,2,4
6.25,11.4295438560312,12,95,95,1,30,601,1,6.25,0.0333333333333333,359,601,366,2,4
4,10.9331069697173,6,36,36,1,10,771,1,4,0.333333333333333,158,771,184,2,5
5.125,12.5672374947418,12,95,95,2,43,692,1,5.125,0.1,357,692,366,2,2
5.375,12.1807548375459,12,90,90,1,26,754,1,5.375,0.266666666666667,339,754,366,2,4
4.875,12.9312028719432,12,75,75,1,49,733,1,4.875,0.0666666666666667,357,733,366,2,4
5.875,12.0257490913989,12,68,68,1,45,600,1,5.875,0.0666666666666667,358,600,366,2,4
4.75,12.3194013308372,12,80,80,1,21,801,1,4.75,0.133333333333333,348,801,366,2,4
7,9.68034400122192,4,90,90,1,46,751,1,7,0.266666666666667,112,751,123,2,1
4.875,12.4292161968444,6,15,15,2,12,789,1,4.875,0.266666666666667,0,787,184,2,5
6.5,11.8277362048103,12,90,90,1,25,735,1,6.5,0.1,355,735,366,2,4
4.25,12.7826860098342,12,75,75,1,38,760,1,4.25,0.2,354,760,366,2,4
4.5,12.8346813049525,12,70,70,2,43,794,1,4.5,0.3,351,794,366,2,2
5.875,12.0317192583854,12,73,73,2,25,789,1,5.875,0.3,351,789,366,2,3
5.25,12.8049091466189,12,70,70,2,35,801,1,5.25,0.3,351,801,366,2,2
6.875,12.3673407931263,4,84,84,2,39,518,1,6.875,0.266666666666667,112,518,123,2,1
4.375,11.8844890214027,12,73,73,2,47,798,1,4.375,0.1,341,788,366,2,2
3.375,12.273731294004,12,72,72,1,43,711,1,3.375,0.266666666666667,352,711,366,2,4
3.75,12.3587937325478,6,24,24,2,48,798,1,3.75,0.0666666666666667,178,785,184,2,5
4.75,12.9360337992128,12,67,67,2,25,693,1,4.75,0.333333333333333,350,693,366,2,2
3.625,12.3673407931263,12,90,90,2,39,784,1,3.625,0.3,351,784,366,2,2
4.625,12.9945300058944,12,74,83,2,43,790,1,4.625,0.0666666666666667,358,776,367,3,2
3.5,11.7519423654407,12,80,80,2,14,808,1,3.5,0.133333333333333,356,800,366,2,2
4.375,12.7628272011846,12,84,84,1,20,724,1,4.375,0.4,336,724,365,1,4
6.5,12.0435537160324,12,78,78,2,17,679,1,6.5,0.0333333333333333,359,679,366,2,3
6.5,11.6082356447746,12,37,37,1,30,643,1,6.5,0.1,357,643,366,2,5
6.5,10.7144177687525,6,58,58,2,31,765,1,6.5,0.233333333333333,169,765,184,2,1
4.875,12.2356314477717,12,68,68,1,33,799,1,4.875,0.266666666666667,352,799,366,2,4
5.75,12.3371009079366,12,80,80,2,38,657,1,5.75,0.3,351,633,366,2,2
5.875,12.0257490913989,6,90,90,2,55,659,1,5.875,0.4,168,659,184,2,3
5,11.8844890214027,6,85,85,1,25,678,1,5,0.333333333333333,170,678,184,2,1
8.125,10.3089526606443,6,58,58,1,15,693,1,8.125,0.3,163,693,184,2,5
4.375,12.2452933586835,12,73,73,2,30,716,1,4.375,0.166666666666667,355,716,366,2,2
4.375,12.4568313638774,12,90,90,1,40,781,1,4.375,0.166666666666667,354,781,366,2,4
2.75,11.0348896640272,6,63,63,1,27,779,1,2.75,0.0666666666666667,176,779,184,2,1
4,11.8981878657609,12,95,95,1,25,725,1,4,0.333333333333333,350,725,366,2,4
5.375,12.1007121298723,6,40,40,1,13,652,1,5.375,0.4,168,652,184,2,5
5.625,12.3587937325478,6,59,59,2,58,679,1,5.625,0.1,177,679,184,2,1
4.25,12.0015054797889,12,64,64,2,15,811,1,4.25,0.1,353,810,366,2,2
3.75,12.2258752728264,4,45,45,2,32,801,1,3.75,0.366666666666667,108,801,124,3,1
5,12.3925522124728,12,87,87,2,21,734,1,5,0.266666666666667,352,734,366,2,2
5.375,11.5711943730942,6,65,76,2,15,786,1,5.375,0.0666666666666667,177,786,184,2,1
7,11.5898865061064,12,80,80,2,16,705,1,7,0.2,354,692,366,2,3
4,12.2643415536542,12,75,75,1,37,744,1,4,0.133333333333333,356,744,366,2,4
3.875,12.3458345879053,8,59,59,2,24,792,1,3.875,0.333333333333333,230,782,245,2,1
5.25,11.8493977015914,6,52,52,2,14,799,1,5.25,0,179,799,184,2,1
5,11.7905572015685,12,80,80,1,44,687,1,5,0.133333333333333,356,687,366,2,4
3.75,13.2339047521372,12,50,50,1,26,767,1,3.75,0.3,350,767,366,2,2
8.5,10.7995755770928,12,89,89,4,16,751,1,8.5,0.166666666666667,353,751,366,2,3
6.25,12.3544926506484,12,80,93,2,23,708,1,6.25,0.133333333333333,355,708,366,2,3
5,12.2356314477717,12,75,75,1,55,744,1,5,0.3,351,744,366,2,4
4,12.5776362019627,6,54,54,1,41,762,1,4,0.4,168,762,184,2,1
6,12.1335019526953,12,95,95,2,49,658,1,6,0.3,0,658,366,2,3
6.25,11.9576112862317,12,80,80,1,50,655,1,6.25,0.233333333333333,350,655,366,2,4
4.5,12.3501729895039,12,75,75,1,16,790,1,4.5,0.0666666666666667,357,790,366,2,4
4.375,12.2110601870412,12,95,95,1,44,681,1,4.375,0.4,347,681,366,2,4
3.875,12.7128902478986,12,72,72,2,30,751,1,3.875,0.266666666666667,352,751,366,2,2
3.625,11.8493977015914,4,66,66,2,22,697,1,3.625,0.2,114,697,123,2,1
8.5,11.9183905730784,12,80,80,2,44,737,1,8.5,0.1,356,737,366,2,3
4.125,11.0821425488778,12,77,77,2,14,811,1,4.125,0.233333333333333,352,811,366,2,3
7.125,10.4341158035983,12,75,75,2,34,676,1,7.125,0.166666666666667,355,676,366,2,3
3.875,12.4090134895269,12,90,90,1,35,799,1,3.875,0.366666666666667,349,799,366,2,4
7.125,12.0015054797889,12,95,95,1,56,683,1,7.125,0.266666666666667,345,683,366,2,4
6.875,11.7280368445872,12,78,78,1,15,740,1,6.875,0.3,350,740,366,2,4
4.875,12.2404740722475,8,80,80,2,28,780,1,4.875,0.233333333333333,233,780,244,2,1
6.25,10.1266311038503,4,95,95,1,25,713,1,6.25,0.4,108,713,123,2,1
5,12.5135573452781,12,32,32,2,45,724,1,5,0.0333333333333333,359,724,366,2,5
5.75,11.1982147201305,4,71,71,1,50,702,1,5.75,0.0666666666666667,118,702,123,2,1
5.875,11.5129254649702,12,36,36,2,20,746,1,5.875,0.0666666666666667,358,746,366,2,5
4.25,12.7854910607618,12,76,76,1,36,795,1,4.25,0.133333333333333,356,795,366,2,4
3.375,13.1538620444637,6,55,55,1,37,810,1,3.375,0.0666666666666667,177,810,184,2,1
6.75,12.2452933586835,12,64,64,2,18,731,1,6.75,0.366666666666667,348,731,366,2,3
5.875,12.1600287070288,12,44,44,1,37,688,1,5.875,0.366666666666667,349,688,366,2,5
6.5,10.9331069697173,12,57,57,1,35,615,1,6.5,0.4,348,615,366,2,5
4,12.4950039373824,12,95,95,2,43,753,1,4,0.0333333333333333,359,753,366,2,2
3.875,11.9183905730784,6,46,46,2,12,807,1,3.875,0.4,154,768,184,2,5
5.375,11.7905572015685,12,61,61,2,23,774,1,5.375,0.233333333333333,353,774,366,2,2
6.875,10.8197782844103,6,53,53,2,26,702,1,6.875,0.3,171,702,184,2,5
6.375,12.9408415007809,12,61,61,1,35,714,1,6.375,0.333333333333333,349,714,366,2,4
4.125,11.3621025752356,4,59,59,1,29,813,1,4.125,0.133333333333333,115,813,123,2,1
3.375,11.9316357998284,6,76,76,1,26,708,1,3.375,0.233333333333333,173,708,184,2,1
5.5,12.2500895309469,12,46,46,1,41,798,1,5.5,0.266666666666667,352,798,366,2,5
6.25,11.0821425488778,6,95,95,2,26,774,1,6.25,0.166666666666667,174,765,184,2,3
2.875,12.1756134380455,6,45,45,2,29,756,1,2.875,0.266666666666667,172,756,184,2,1
6.75,10.5453414387085,12,95,95,2,29,778,1,6.75,0,359,778,366,2,3
4,12.1960223096767,12,62,70,1,35,735,1,4,0.266666666666667,329,735,366,2,4
5.875,11.9250351157971,6,80,80,1,34,678,1,5.875,0.3,0,678,184,2,1
5.75,11.1124478983731,8,62,62,2,41,664,1,5.75,0.4,228,664,244,2,1
4,11.9640010843304,12,95,95,2,34,804,1,4,0.266666666666667,352,779,366,2,2
4.99,12.4529327234617,12,59,59,2,29,802,1,4.99,0.166666666666667,0,802,366,2,2
3.75,12.2060726455302,12,95,95,1,22,780,1,3.75,0.333333333333333,349,780,366,2,4
6.375,11.8775685785581,12,80,80,2,26,802,1,6.375,0.3,327,801,366,2,3
8.375,12.2830336866663,12,90,90,1,51,722,1,8.375,0.233333333333333,353,722,366,2,4
8,11.8913619006905,12,80,80,2,43,765,1,8,0.1,356,765,366,2,3
6.375,12.4490188241406,6,71,71,2,25,729,1,6.375,0.2,173,729,184,2,1
6.75,12.3715870840077,12,80,80,2,59,709,1,6.75,0.3,351,709,366,2,3
7.375,11.9576112862317,12,87,87,2,44,677,1,7.375,0.2,343,607,366,2,3
4.25,12.1007121298723,12,75,75,1,28,725,1,4.25,0.0333333333333333,359,725,366,2,4
3.25,11.8130300574206,6,64,64,2,37,799,1,3.25,0.2,171,799,184,2,1
5.125,12.0015054797889,12,80,80,2,46,717,1,5.125,0.233333333333333,352,717,366,2,3
5.625,11.5898865061064,6,80,80,2,27,697,1,5.625,0.266666666666667,172,697,185,3,1
6.5,12.6280670555895,8,47,47,2,21,590,1,6.5,0.266666666666667,0,590,245,2,5
6.875,10.6689553946757,12,60,60,2,40,771,1,6.875,0.1,298,771,366,2,3
5.875,11.9250351157971,12,78,78,1,33,637,1,5.875,0.366666666666667,349,637,366,2,4
5.875,12.6854076022048,12,63,63,2,59,695,1,5.875,0.233333333333333,353,695,366,2,2
6.375,11.5327280922664,12,85,85,2,4,705,1,6.375,0.333333333333333,350,705,366,2,3
6.75,12.1007121298723,12,67,67,1,38,742,1,6.75,0.4,348,742,366,2,4
4.875,12.8479265317026,12,70,70,2,24,783,1,4.875,0.3,351,783,366,2,2
6.25,12.0951410848229,12,71,71,2,39,612,1,6.25,0,359,612,366,2,3
6.875,12.8687606186054,12,94,94,2,53,623,1,6.875,0.0333333333333333,359,623,366,2,3
6.25,12.502466658584,12,80,94,1,42,773,1,6.25,0.233333333333333,353,773,366,2,4
4.25,12.3587937325478,12,95,95,1,38,690,1,4.25,0.0666666666666667,358,690,366,2,4
6.125,11.6952470217642,12,33,33,2,39,569,1,6.125,0.0333333333333333,359,569,366,2,5
4.25,12.4912515877638,12,66,66,2,19,809,1,4.25,0.233333333333333,353,781,366,2,2
4.875,11.3144745262464,4,24,24,2,16,673,1,4.875,0.4,108,673,123,2,5
4.5,12.5061772379805,12,73,73,1,31,624,1,4.5,0.233333333333333,353,624,366,2,4
5.375,12.0725412529057,12,69,69,2,13,793,1,5.375,0.1,357,793,366,2,2
6,11.7035458245789,12,64,64,2,63,745,1,6,0.233333333333333,353,745,366,2,3
4.25,12.7938593104323,12,80,80,1,32,755,1,4.25,0.166666666666667,352,755,366,2,4
3.5,11.6952470217642,6,57,57,2,25,816,1,3.5,0.266666666666667,172,725,184,2,1
5.875,12.0376539939052,12,95,95,1,56,750,1,5.875,0.0333333333333333,359,750,366,2,4
3.625,11.6784399034478,12,71,71,1,32,805,1,3.625,0.0666666666666667,357,805,366,2,4
5.25,12.1547793511426,6,55,55,2,49,767,1,5.25,0.433333333333333,159,767,184,2,1
4.75,13.3406953717213,12,90,90,2,35,795,1,4.75,0.266666666666667,352,791,366,2,2
5,11.6082356447746,12,17,17,1,43,811,1,5,0.166666666666667,355,811,366,2,5
4.5,12.3715870840077,12,80,80,2,17,732,1,4.5,0.333333333333333,350,732,366,2,2
5.875,12.2548628096996,8,46,46,1,47,654,1,5.875,0,240,654,244,2,5
5.25,11.9316357998284,12,75,75,2,39,740,1,5.25,0.133333333333333,356,740,366,2,3
5.875,11.7199396343546,12,78,78,2,29,744,1,5.875,0.366666666666667,349,726,366,2,3
4.875,12.8158382171511,12,80,80,2,36,702,1,4.875,0.133333333333333,356,702,366,2,2
5.75,12.1281111040605,12,70,70,2,34,766,1,5.75,0.2,350,765,366,2,2
4.625,12.2258752728264,12,80,80,2,38,748,1,4.625,0.166666666666667,355,710,366,2,2
4.25,12.4049235042753,12,80,80,2,29,797,1,4.25,0.133333333333333,356,786,366,2,2
3.875,11.9576112862317,6,80,80,1,27,789,1,3.875,0.166666666666667,175,789,183,1,1
4.25,12.2922503417712,12,95,95,1,45,721,1,4.25,0.333333333333333,350,721,366,2,4
6.5,12.8346813049525,12,78,78,1,29,760,1,6.5,0.333333333333333,339,760,366,2,4
6.5,11.5617156291397,12,37,37,1,62,702,1,6.5,0.266666666666667,348,702,366,2,5
3.75,12.4684369099977,12,79,79,2,40,790,1,3.75,0.133333333333333,356,787,366,2,2
6.25,11.5521461781235,11.6666666666667,82,82,1,21,686,1,6.25,0.0666666666666667,347,686,356,2,4
6.25,10.3089526606443,4,49,49,2,29,669,1,6.25,0.1,113,669,123,2,5
4.25,11.7905572015685,12,80,80,1,32,681,1,4.25,0.2,0,681,366,2,4
4.625,11.8422292121128,12,59,59,2,29,764,1,4.625,0.266666666666667,350,764,366,2,2
6,12.6760762747759,12,74,74,2,46,750,1,6,0.3,350,750,366,2,2
4.75,12.2922503417712,12,95,95,1,27,699,1,4.75,0.1,357,699,366,2,4
6.375,12.5707157591181,12,80,80,2,42,777,1,6.375,0.0666666666666667,0,777,366,2,3
6.5,11.8565151693603,12,26,26,1,46,665,1,6.5,0,359,665,366,2,5
6.375,11.580584113444,12,77,77,2,20,759,1,6.375,0.166666666666667,355,731,366,2,3
5.25,13.0562235748998,12,60,60,3,41,680,2,5.25,0.233333333333333,353,665,366,2,2
4.875,12.6313403809345,12,43,43,2,49,780,1,4.875,0.233333333333333,352,780,366,2,5
7,12.0197430673387,12,60,60,2,36,735,1,7,0.233333333333333,353,735,366,2,3
4.875,12.6048487654875,12,79,79,1,30,778,1,4.875,0.3,350,778,366,2,4
5.375,11.9183905730784,12,80,80,2,20,737,1,5.375,0.1,0,737,366,2,3
3.75,13.1421660047005,12,51,51,2,33,801,1,3.75,0.166666666666667,354,708,366,2,2
5.125,11.7360690162844,12,75,75,1,50,720,1,5.125,0.3,351,720,366,2,4
4.125,12.3149270504423,12,51,51,1,36,804,2,4.125,0.3,351,804,367,3,5
4.375,12.8505546541088,6,60,60,2,61,748,1,4.375,0.233333333333333,173,748,184,2,1
4.375,11.9250351157971,12,87,87,1,36,636,1,4.375,0.0666666666666667,358,636,366,2,4
5.875,12.0552497557956,12,80,95,2,15,770,1,5.875,0.366666666666667,348,770,366,2,3
7.375,11.6526874073454,12,65,65,2,28,789,1,7.375,0.133333333333333,0,789,366,2,3
4.5,13.2231132805045,12,77,80,2,31,770,1,4.5,0.0666666666666667,358,758,366,2,2
5.375,11.3504065354725,6,69,69,2,44,763,1,5.375,0.133333333333333,175,755,184,2,1
5,12.0494188354848,12,95,95,2,43,695,1,5,0.333333333333333,0,695,366,2,3
7,11.8844890214027,12,94,94,2,23,796,1,7,0.266666666666667,127,796,366,2,3
7.25,11.0020998412042,12,80,80,2,35,729,1,7.25,0.266666666666667,352,729,366,2,3
4.375,12.4371843664936,8,78,78,2,42,679,1,4.375,0.233333333333333,233,674,244,2,2
6.125,11.5424842672118,6,76,76,2,16,793,1,6.125,0.3,171,793,184,2,1
4.99,12.8505546541088,12,77,77,2,31,776,1,4.99,0.266666666666667,352,776,366,2,2
6.5,10.7363966754712,12,65,65,2,29,756,1,6.5,0.4,347,756,366,2,3
7.5,12.2596134124582,12,80,80,1,39,644,1,7.5,0.266666666666667,351,644,366,2,4
4.625,11.5129254649702,12,72,72,1,28,815,1,4.625,0.1,356,815,366,2,4
6.102,11.9447078813958,12,96,96,1,54,659,1,6.102,0.3,351,659,366,2,4
5.875,12.1441972418121,12,75,90,2,29,762,2,5.875,0.366666666666667,349,757,366,2,3
6.5,11.5898865061064,12,75,75,1,30,694,1,6.5,0.266666666666667,352,694,366,2,4
8.75,11.9250351157971,12,97,97,1,42,734,1,8.75,0.133333333333333,356,734,366,2,4
6.5,11.1418617835794,12,46,46,2,5,792,1,6.5,0.4,348,792,366,2,5
6.5,11.4295438560312,6,67,67,2,15,744,1,6.5,0.133333333333333,175,744,183,1,1
8.5,10.4912742174382,12,25,25,1,35,576,1,8.5,0.233333333333333,352,576,366,2,5
4.875,12.1388638958367,12,35,35,2,43,786,1,4.875,0.3,349,776,366,2,5
5.5,11.1124478983731,8,44,44,1,39,767,1,5.5,0,240,767,244,2,5
6.875,11.5424842672118,6,61,61,2,29,773,1,6.875,0.3,0,773,184,2,1
5.375,11.1844213979982,12,80,90,1,32,814,1,5.375,0.233333333333333,353,814,366,2,4
6,12.1909590077201,12,44,44,1,29,808,1,6,0.1,0,808,366,2,5
7.375,11.1272629841582,12,29,29,1,44,732,1,7.375,0.266666666666667,351,732,366,2,5
8.625,11.8130300574206,12,90,90,1,28,671,1,8.625,0.1,343,671,366,2,4
6.5,11.5898865061064,12,80,80,1,53,701,1,6.5,0.2,353,701,366,2,4
7,12.3883942023241,12,80,80,2,41,692,1,7,0.133333333333333,355,692,366,2,3
5.75,11.6082356447746,12,77,77,1,21,798,1,5.75,0.166666666666667,354,798,366,2,4
9.125,10.9852927228879,12,90,90,1,45,670,1,9.125,0.3,351,670,366,2,3
3.75,12.8049091466189,12,87,87,1,35,784,1,3.75,0.2,354,784,366,2,4
6.625,11.9117015849276,12,80,80,1,41,731,1,6.625,0.166666666666667,355,731,366,2,4
6.375,12.3194013308372,12,80,80,1,62,638,1,6.375,0.366666666666667,349,638,366,2,4
4.875,12.8583978315699,12,95,95,2,36,759,1,4.875,0.1,357,759,366,2,2
8.375,11.2384886192685,12,75,75,2,15,786,1,8.375,0.266666666666667,324,786,366,2,3
3.375,11.3850920934603,4,61,61,2,43,711,1,3.375,0,120,652,123,2,1
3.75,11.7829526021833,12,80,80,1,40,796,1,3.75,0.2,354,796,366,2,4
6,11.5327280922664,6,80,80,2,47,765,1,6,0,179,728,184,2,1
2.75,11.1418617835794,6,39,39,2,23,813,1,2.75,0.166666666666667,163,811,184,2,5
4.875,12.1858699382127,12,72,72,2,50,679,1,4.875,0.233333333333333,352,679,366,2,2
6.5,11.4403547721354,6,80,80,1,34,748,1,6.5,0.3,169,748,184,2,1
5.75,12.9239124386805,12,40,40,2,33,710,1,5.75,0.233333333333333,353,698,366,2,5
4.875,10.8967393255464,12,63,63,1,33,768,1,4.875,0.233333333333333,352,768,366,2,4
4.5,12.2356314477717,12,75,75,1,37,672,1,4.5,0.333333333333333,0,672,366,2,4
4.375,12.0668105781967,12,92,92,1,45,812,1,4.375,0.2,349,812,366,2,4
5.25,11.7440371859336,12,52,52,1,32,685,1,5.25,0.166666666666667,355,685,366,2,5
3.5,12.9408415007809,6,79,79,2,44,711,1,3.5,0.3,170,711,185,3,1
3,11.6952470217642,6,80,80,2,15,744,1,3,0.0666666666666667,177,744,184,2,1
4.375,12.0782392740203,12,67,67,1,37,782,1,4.375,0.0333333333333333,359,782,366,2,4
4.21,12.0668105781967,8,64,64,2,15,763,1,4.21,0.3,231,738,244,2,1
6.375,10.2750511089686,12,80,80,1,35,698,1,6.375,0.233333333333333,351,698,366,2,4
5.875,11.8844890214027,12,46,46,1,26,717,1,5.875,0.233333333333333,353,717,366,2,5
7.625,11.3144745262464,12,89,89,2,35,680,1,7.625,0.2,353,678,366,2,3
3.25,12.6760762747759,12,28,28,2,39,786,1,3.25,-0.0333333333333333,360,786,366,2,5
6.875,12.3149270504423,12,90,90,1,60,810,1,6.875,0.233333333333333,353,810,366,2,4
3.5,12.1441972418121,6,33,33,2,18,790,1,3.5,0.333333333333333,164,790,184,2,5
4.5,11.7440371859336,12,80,80,2,44,634,1,4.5,0,360,634,366,2,2
4.75,12.1281111040605,8,80,80,2,42,715,1,4.75,0.333333333333333,225,708,245,2,1
3.875,12.1756134380455,12,79,79,1,36,805,1,3.875,0.1,356,805,366,2,4
8.25,12.0015054797889,12,74,74,1,52,610,1,8.25,0.133333333333333,356,610,366,2,4
6.25,11.8493977015914,12,80,80,2,61,729,1,6.25,0.166666666666667,355,727,366,2,3
3.5,11.7360690162844,12,76,76,1,34,665,1,3.5,0.266666666666667,352,665,366,2,4
6.875,10.5966347330961,6,35,35,1,30,802,1,6.875,0.2,173,802,184,2,5
4.25,11.3621025752356,6,59,59,2,38,692,1,4.25,0.2,174,692,184,2,1
4.5,12.7278382093345,12,95,95,2,44,739,1,4.5,0.266666666666667,352,730,366,2,2
6.25,12.1547793511426,12,75,75,2,45,767,1,6.25,0.133333333333333,356,767,366,2,3
8.375,11.3504065354725,12,63,63,1,56,778,1,8.375,0.133333333333333,356,778,366,2,4
7.625,10.6454248972655,12,90,90,1,14,758,1,7.625,0.2,325,758,366,2,4
6.375,12.5425448821514,12,56,56,2,45,637,1,6.375,0.2,355,637,366,2,2
3.75,12.0782392740203,12,80,80,2,28,775,1,3.75,0.266666666666667,351,775,366,2,2
8.875,12.3883942023241,12,80,80,1,33,732,1,8.875,0.2,353,732,366,2,4
6.375,12.1117619660589,12,80,80,2,30,740,1,6.375,0,360,716,366,2,3
5.125,12.6946526603488,12,52,52,2,38,762,1,5.125,0.266666666666667,347,762,366,2,2
5.875,11.0666383623418,12,90,90,2,28,656,1,5.875,0.0333333333333333,358,635,366,2,3
4.375,12.1281111040605,12,77,77,2,37,775,1,4.375,0.4,348,775,366,2,2
5.875,12.5672374947418,12,80,80,2,42,636,1,5.875,0.2,354,636,366,2,2
3.375,12.2060726455302,6,80,80,2,42,791,1,3.375,0.166666666666667,174,784,184,2,1
6.125,11.1704351560235,6,67,67,2,26,774,1,6.125,0.366666666666667,161,747,184,2,1
6.125,11.1124478983731,12,33,33,1,45,793,1,6.125,0.133333333333333,347,793,366,2,5
6,12.3282902782544,12,80,80,2,33,769,1,6,0.2,354,769,366,2,3
5.75,11.6699292137799,12,63,63,1,50,649,1,5.75,0.4,348,649,366,2,4
7,11.289781913656,12,95,95,2,22,762,1,7,0.2,353,762,366,2,3
3.5,11.5898865061064,6,75,75,2,18,770,1,3.5,0.0666666666666667,175,770,184,2,1
5.75,12.7713864545802,12,80,80,1,43,701,1,5.75,0.366666666666667,349,701,366,2,4
3.375,12.6014874177848,6,80,80,2,31,786,1,3.375,0.366666666666667,168,767,184,2,1
6.5,11.580584113444,12,97,97,1,39,745,1,6.5,0.333333333333333,350,745,366,2,4
4,11.5228757958234,12,86,86,1,36,730,1,4,0.366666666666667,348,730,366,2,4
4.125,11.7597855429018,12,80,80,2,30,776,1,4.125,0.0333333333333333,359,773,366,2,2
3.99,12.3966930051388,6,71,71,2,31,801,1,3.99,0.1,177,793,184,2,1
7.5,11.5898865061064,12,80,80,1,11,722,1,7.5,0.3,351,722,366,2,4
4.375,11.5327280922664,6,51,51,1,32,673,1,4.375,0.233333333333333,173,673,184,2,1
3.5,13.2030212804218,12,74,74,1,50,801,1,3.5,0.333333333333333,350,801,366,2,2
7.375,11.7829526021833,12,95,95,1,52,717,1,7.375,0.0333333333333333,359,717,366,2,4
7.875,11.0020998412042,12,80,80,2,41,679,1,7.875,0.366666666666667,349,678,366,2,3
6.75,11.3385720778255,12,80,80,1,45,766,1,6.75,0.333333333333333,350,766,366,2,4
4.5,12.1909590077201,6,45,45,2,23,768,1,4.5,0.3,166,768,184,2,5
4.125,12.1756134380455,12,95,95,1,37,796,1,4.125,0.4,348,796,366,2,4
6.25,12.1652506510099,12,80,80,2,38,791,1,6.25,0.166666666666667,0,791,366,2,3
5.875,11.5991031612113,12,80,100,1,48,689,1,5.875,0.1,357,689,366,2,4
4.5,11.47210347045,12,80,80,2,27,794,1,4.5,0.133333333333333,355,794,366,2,3
4.625,11.5028751291167,12,57,57,2,27,781,1,4.625,0.133333333333333,356,774,367,3,5
4.875,12.4529327234617,12,80,80,1,42,788,1,4.875,0.333333333333333,340,788,366,2,4
5.25,12.4171436156101,12,66,66,2,14,807,1,5.25,0.233333333333333,351,807,366,2,2
6.125,12.0782392740203,12,80,80,1,37,645,1,6.125,0.133333333333333,355,645,366,2,4
4,11.870599909242,12,95,95,1,45,757,1,4,-0.0333333333333333,360,757,366,2,4
4.375,12.757080058929,6,80,80,1,45,681,1,4.375,0.166666666666667,171,681,184,2,1
4.875,11.6952470217642,6,79,90,1,38,719,1,4.875,0.2,174,719,184,2,1
6.375,12.4684369099977,12,79,79,2,40,789,1,6.375,0.266666666666667,350,789,366,2,3
7.25,11.3736633976367,12,90,90,1,37,685,1,7.25,0.2,352,685,366,2,4
6.25,12.2209612580239,12,37,37,1,47,813,1,6.25,0.133333333333333,0,813,366,2,5
4.25,12.5135573452781,12,90,90,1,29,709,1,4.25,0.333333333333333,350,709,366,2,4
4.5,10.8589989975636,12,80,80,1,18,676,1,4.5,0,360,676,366,2,4
6.625,12.1652506510099,12,80,90,2,30,782,1,6.625,0.166666666666667,355,713,366,2,3
5.625,12.5098740998618,12,44,55,2,52,785,1,5.625,0.466666666666667,346,779,365,1,5
7.75,10.8197782844103,12,70,70,1,30,650,1,7.75,0.3,351,650,366,2,4
4.125,12.6698066617623,12,80,80,1,48,693,1,4.125,0.2,353,693,366,2,4
6,11.6784399034478,8,73,73,2,38,628,1,6,0.3,231,628,244,2,3
5.875,11.8493977015914,12,58,58,2,10,634,1,5.875,0.133333333333333,353,634,366,2,5
3.125,12.3013828253345,6,80,80,2,22,765,1,3.125,0.2,173,765,184,2,1
6.125,11.9049675527463,12,90,90,2,44,795,1,6.125,0.333333333333333,350,792,366,2,3
6.25,11.5129254649702,12,50,50,2,48,763,1,6.25,0.2,351,763,366,2,5
6.375,12.2596134124582,12,90,90,1,26,712,1,6.375,0,360,712,366,2,4
4.625,12.6115377536383,6,61,61,2,14,737,1,4.625,0.333333333333333,152,737,184,2,1
5.875,11.6082356447746,12,80,80,2,23,661,1,5.875,0.3,350,661,366,2,3
7.125,12.0668105781967,12,74,74,1,22,638,1,7.125,0.366666666666667,348,638,366,2,4
6.625,12.3673407931263,12,74,74,1,47,659,1,6.625,0.0666666666666667,358,659,366,2,4
5.625,11.6082356447746,6,78,78,2,11,770,1,5.625,0,179,770,184,2,1
4.875,11.9049675527463,12,80,80,2,22,765,1,4.875,0.0666666666666667,357,765,366,2,2
7.375,11.6351430976945,6,74,74,2,37,766,1,7.375,0.233333333333333,0,766,184,2,3
9.25,11.5898865061064,12,90,90,1,40,681,1,9.25,0.266666666666667,352,681,366,2,4
7.875,11.5129254649702,12,50,50,2,25,670,1,7.875,0.266666666666667,352,670,366,2,5
6.875,11.4616321705827,12,80,80,2,46,768,1,6.875,0.1,357,743,366,2,3
3.75,12.6378550619557,12,59,59,1,22,758,1,3.75,0.166666666666667,354,758,366,2,2
3.25,11.3504065354725,6,43,43,1,43,741,1,3.25,0.366666666666667,168,741,184,2,5
4.375,12.0668105781967,6,78,78,2,39,677,1,4.375,0.233333333333333,173,677,184,2,1
4.25,11.6439537273766,12,80,80,1,22,697,1,4.25,0.4,345,697,366,2,4
